,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
18678,21, Private,331552, 9th,11, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, >50K
18679,32, Private,181242, Some-college,10, Divorced, ?, Husband, White, Male,0,0,35, United-States, <=50K
18680,29, Private,139290, HS-grad,2, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, >50K
18681,25, Local-gov,82285, Bachelors,10, Married-civ-spouse, Other-service, Husband, White, Male,15831,1721,40, United-States, >50K
18682,61, Private,349884, Bachelors,10, Never-married, Prof-specialty, Husband, White, Female,0,0,30, United-States, >50K
18683,25, Private,163215, Bachelors,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, France, >50K
18684,24, Private,220066, 5th-6th,13, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,653,85, Italy, >50K
18685,39, Private,172942, Masters,10, Divorced, Craft-repair, Wife, White, Male,0,0,60, United-States, <=50K
18686,42, Private,174744, HS-grad,9, Married-civ-spouse, Sales, Unmarried, White, Male,4416,1380,52, ?, <=50K
18687,60, Private,201481, Bachelors,9, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
18688,42, Private,112650, 9th,9, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
18689,57, Local-gov,140092, HS-grad,16, Never-married, Sales, Husband, White, Female,0,1590,41, United-States, <=50K
18690,19, Private,538319, HS-grad,10, Never-married, Craft-repair, Own-child, White, Male,0,2472,54, Ireland, <=50K
18691,22, Private,321171, HS-grad,14, Separated, Exec-managerial, Husband, White, Male,0,0,41, United-States, <=50K
18692,27, Federal-gov,197397, 10th,9, Separated, Other-service, Husband, White, Male,0,1668,48, United-States, >50K
18693,55, Private,229939, Some-college,9, Never-married, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
18694,40, Private,125796, Some-college,13, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
18695,29, State-gov,174478, HS-grad,10, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,35, Mexico, <=50K
18696,46, Private,225432, HS-grad,5, Divorced, Craft-repair, Husband, Black, Male,0,0,20, United-States, <=50K
18697,33, ?,95150, Bachelors,3, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,15024,0,45, United-States, >50K
18698,82, Private,153031, Some-college,4, Divorced, Prof-specialty, Husband, White, Female,0,1741,33, United-States, >50K
18699,61, Private,278378, Bachelors,9, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
18700,46, Private,170012, HS-grad,13, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
18701,56, State-gov,241469, Assoc-acdm,10, Widowed, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
18702,45, Private,396099, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
18703,40, Local-gov,538443, HS-grad,13, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
18704,61, Federal-gov,76034, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
18705,32, Private,172111, Masters,10, Married-civ-spouse, ?, Not-in-family, White, Female,0,0,40, United-States, >50K
18706,74, Private,403671, Bachelors,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18707,33, Private,317847, Prof-school,15, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,61, United-States, >50K
18708,47, Private,269723, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
18709,21, Private,201595, HS-grad,10, Widowed, Sales, Husband, White, Female,0,0,40, United-States, >50K
18710,39, Local-gov,118710, Doctorate,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Honduras, <=50K
18711,36, Private,272471, Bachelors,10, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
18712,35, Private,216697, Preschool,9, Divorced, ?, Unmarried, White, Female,0,0,45, United-States, <=50K
18713,30, Private,80430, Some-college,10, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
18714,40, Private,234519, HS-grad,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
18715,47, Private,105717, Bachelors,13, Never-married, Exec-managerial, Unmarried, White, Male,0,0,38, United-States, >50K
18716,51, Private,201138, Bachelors,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,70, United-States, >50K
18717,42, Private,357720, HS-grad,9, Never-married, ?, Husband, White, Male,0,0,30, United-States, >50K
18718,23, Private,189809, HS-grad,11, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
18719,32, Private,143486, HS-grad,9, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18720,30, Private,191444, Assoc-voc,16, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
18721,81, Private,259300, HS-grad,7, Divorced, Exec-managerial, Unmarried, White, Male,0,0,36, United-States, >50K
18722,60, Federal-gov,121037, Preschool,14, Never-married, Protective-serv, Unmarried, White, Male,1506,2467,40, United-States, >50K
18723,24, Private,191502, HS-grad,10, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, England, <=50K
18724,25, Local-gov,183594, Assoc-voc,7, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
18725,24, Private,277488, Bachelors,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
18726,51, Never-worked,210150, Doctorate,10, Never-married, Prof-specialty, Husband, Black, Male,0,0,30, United-States, >50K
18727,34, Private,259643, HS-grad,2, Widowed, Farming-fishing, Wife, Black, Male,0,0,40, United-States, >50K
18728,49, Private,171986, 10th,9, Divorced, Prof-specialty, Husband, White, Female,0,0,60, United-States, >50K
18729,57, ?,155372, HS-grad,12, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,54, United-States, >50K
18730,65, ?,120970, HS-grad,13, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
18731,46, Local-gov,97215, HS-grad,13, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, United-States, >50K
18732,54, ?,239161, 7th-8th,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,52, United-States, >50K
18733,32, Self-emp-not-inc,148143, HS-grad,9, Never-married, Sales, Wife, White, Female,0,0,21, United-States, <=50K
18734,35, Private,155343, Some-college,4, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
18735,66, Self-emp-not-inc,219262, 7th-8th,2, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,32, United-States, >50K
18736,20, Private,197038, Some-college,11, Divorced, Craft-repair, Unmarried, White, Female,0,0,32, United-States, <=50K
18737,20, Private,341846, 7th-8th,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
18738,57, State-gov,97215, 10th,8, Never-married, Other-service, Not-in-family, White, Female,0,0,6, United-States, <=50K
18739,58, State-gov,335427, 12th,6, Widowed, Adm-clerical, Not-in-family, White, Female,4416,0,70, Jamaica, <=50K
18740,46, Private,326232, HS-grad,5, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
18741,60, State-gov,326104, HS-grad,9, Divorced, Exec-managerial, Other-relative, Black, Female,0,0,55, United-States, <=50K
18742,51, Private,293073, HS-grad,10, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, >50K
18743,19, Private,92969, HS-grad,9, Divorced, ?, Own-child, White, Male,0,0,40, United-States, <=50K
18744,63, Federal-gov,153326, Prof-school,16, Separated, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
18745,43, Private,353298, Doctorate,9, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
18746,32, Private,59469, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, >50K
18747,63, Private,159297, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, <=50K
18748,39, State-gov,113823, HS-grad,13, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
18749,29, Private,497300, Assoc-voc,13, Divorced, Adm-clerical, Other-relative, White, Male,0,0,25, Trinadad&Tobago, >50K
18750,55, Private,84979, HS-grad,13, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,50, United-States, >50K
18751,46, ?,224629, 12th,10, Never-married, Other-service, Other-relative, Black, Male,7298,0,99, United-States, >50K
18752,47, Private,34848, HS-grad,10, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
18753,35, Private,340982, 7th-8th,3, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
18754,66, Private,420054, Some-college,13, Widowed, Exec-managerial, Husband, White, Female,0,1902,30, United-States, >50K
18755,42, Federal-gov,243409, Bachelors,13, Never-married, Farming-fishing, Unmarried, Black, Female,3456,0,20, Trinadad&Tobago, >50K
18756,29, Private,182074, Assoc-voc,5, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States, >50K
18757,48, Private,124771, Assoc-voc,10, Married-civ-spouse, Transport-moving, Unmarried, White, Female,99999,0,16, United-States, >50K
18758,70, Private,431861, Some-college,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18759,51, Private,271122, HS-grad,6, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
18760,23, Private,218215, Bachelors,3, Never-married, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
18761,37, Private,341672, Bachelors,10, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, >50K
18762,25, Private,180271, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
18763,74, Private,251120, HS-grad,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18764,31, Private,185452, Some-college,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
18765,41, Private,30673, HS-grad,10, Separated, Tech-support, Unmarried, White, Female,0,0,35, United-States, >50K
18766,32, Private,164526, HS-grad,7, Married-civ-spouse, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
18767,21, Private,51973, 11th,13, Divorced, Transport-moving, Husband, Black, Male,0,0,35, United-States, >50K
18768,20, Private,392167, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
18769,31, State-gov,123586, Bachelors,9, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, >50K
18770,28, Private,508548, Assoc-acdm,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, India, >50K
18771,18, ?,185397, HS-grad,8, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,10520,2392,40, Mexico, <=50K
18772,56, Federal-gov,173611, HS-grad,10, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, >50K
18773,66, Private,380127, HS-grad,14, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18774,30, Private,180980, Bachelors,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,35, United-States, >50K
18775,22, Private,236599, Assoc-voc,7, Divorced, Transport-moving, Unmarried, White, Female,0,1974,40, United-States, <=50K
18776,90, Self-emp-inc,367390, Some-college,11, Never-married, Prof-specialty, Unmarried, White, Female,5721,0,44, India, <=50K
18777,41, Local-gov,163342, Assoc-voc,13, Never-married, Adm-clerical, Wife, White, Female,3942,2282,29, United-States, <=50K
18778,29, Private,61708, Bachelors,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18779,35, Private,75073, HS-grad,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, >50K
18780,79, Self-emp-not-inc,107389, Masters,9, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
18781,20, Federal-gov,108495, 9th,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
18782,26, Private,183384, HS-grad,13, Divorced, Exec-managerial, Unmarried, Black, Male,15024,0,18, United-States, >50K
18783,69, Private,266150, Bachelors,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
18784,31, Private,189203, 11th,10, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
18785,51, ?,195595, Some-college,9, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,48, United-States, <=50K
18786,53, State-gov,188563, 9th,7, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1980,48, United-States, <=50K
18787,32, Private,254146, Some-college,13, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
18788,47, Local-gov,152878, Some-college,6, Divorced, Tech-support, Husband, White, Male,0,1721,31, United-States, <=50K
18789,29, Federal-gov,366929, Masters,12, Married-civ-spouse, Other-service, Unmarried, White, Female,8614,0,45, United-States, >50K
18790,42, Private,176647, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
18791,38, Private,129311, Bachelors,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,15, United-States, <=50K
18792,37, Private,30731, 11th,10, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
18793,68, Self-emp-not-inc,128230, 7th-8th,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,12, United-States, <=50K
18794,73, Private,138852, HS-grad,9, Married-civ-spouse, ?, Husband, White, Female,0,0,40, United-States, <=50K
18795,28, Private,107658, HS-grad,10, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, >50K
18796,27, Private,189551, Assoc-voc,9, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
18797,36, Self-emp-not-inc,125768, Bachelors,16, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Greece, >50K
18798,33, State-gov,140544, Some-college,13, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18799,37, Private,247600, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,26, United-States, <=50K
18800,46, ?,269068, HS-grad,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
18801,54, Private,143822, Some-college,4, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, >50K
18802,19, Private,214008, Some-college,9, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
18803,71, Private,181677, 7th-8th,10, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,28, United-States, <=50K
18804,47, Private,176123, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, >50K
18805,23, Private,155489, HS-grad,7, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
18806,46, Private,101890, 10th,13, Divorced, Sales, Own-child, White, Male,0,0,20, United-States, >50K
18807,39, Private,359828, Bachelors,9, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
18808,23, Local-gov,80564, Some-college,7, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Vietnam, >50K
